x,y,cluster,trend,value,set,residual
72.0,2.0,3,317.4096065845806,,0,
73.0,2.0,3,393.4932025518501,,0,
74.0,2.0,3,446.7769418997341,890.925152,1,444.14821010026594
75.0,2.0,3,458.3090028578881,,0,
76.0,2.0,3,433.80177870191983,,0,
77.0,2.0,3,376.3734742584056,,0,
78.0,2.0,3,292.3962978022173,314.957705,1,22.56140719778267
79.0,2.0,3,193.21162269904744,,0,
80.0,2.0,3,89.99703933758428,,0,
81.0,2.0,3,-8.984219698642846,,0,
82.0,2.0,3,-99.22372616094071,-110.070171,1,-10.846444839059288
83.0,2.0,3,-178.25067740026861,,0,
84.0,2.0,3,-244.58138673304347,,0,
85.0,2.0,3,-296.5642851397279,,0,
86.0,2.0,3,-334.0725487793097,-386.825535,1,-52.752986220690275
87.0,2.0,3,-360.6929389415309,,0,
88.0,2.0,3,-379.64119111560285,,0,
89.0,2.0,3,-392.23524794826517,,0,
90.0,2.0,3,-399.1896440992423,-332.069806,1,67.11983809924226
91.0,2.0,3,-402.53673112526303,,0,
92.0,2.0,3,-403.8376213660231,,0,
93.0,2.0,3,-402.8923447978159,,0,
94.0,2.0,3,-398.6999090050231,-465.607626,1,-66.90771699497691
95.0,2.0,3,-389.55071689531906,,0,
96.0,2.0,3,-377.87874267762527,,0,
97.0,2.0,3,-366.953535590932,,0,
98.0,2.0,3,-361.086735159799,-201.021651,1,160.065084159799
99.0,2.0,3,-365.8003244201245,,0,
100.0,2.0,3,-376.71802474046126,,0,
101.0,2.0,3,-390.33549914981995,,0,
102.0,2.0,3,-404.51152713166084,-475.231743,1,-70.72021586833915
103.0,2.0,3,-419.66843046832946,,0,
104.0,2.0,3,-435.9472554193344,,0,
105.0,2.0,3,-453.2121327793284,,0,
106.0,2.0,3,-470.7119682691118,-398.174171,1,72.53779726911182
107.0,2.0,3,-487.6316995669913,,0,
108.0,2.0,3,-499.45101905375486,,0,
109.0,2.0,3,-504.2781091478246,,0,
110.0,2.0,3,-500.88941542594694,-616.895036,1,-116.00562057405307
111.0,2.0,3,-487.2726920109126,,0,
112.0,2.0,3,-468.2004969486734,,0,
113.0,2.0,3,-446.5635036790045,,0,
114.0,2.0,3,-424.1618464483763,-308.645127,1,115.5167194483763
115.0,2.0,3,-403.6775130451424,,0,
116.0,2.0,3,-381.6892890713061,,0,
117.0,2.0,3,-356.62901253806194,,0,
118.0,2.0,3,-328.9939816215192,-326.686436,1,2.307545621519182
119.0,2.0,3,-302.0726404276211,,0,
120.0,2.0,3,-279.8425430976786,,0,
121.0,2.0,3,-264.01302468730137,,0,
122.0,2.0,3,-251.59731102679507,-319.216001,1,-67.61868997320494
123.0,2.0,3,-236.18410301802214,,0,
124.0,2.0,3,-216.34440815262496,,0,
125.0,2.0,3,-195.02911512029823,,0,
126.0,2.0,3,-174.06845580320805,-184.351821,1,-10.283365196791948
127.0,2.0,3,-152.5316460315371,,0,
128.0,2.0,3,-129.80951534432825,,0,
129.0,2.0,3,-108.95041585632134,,0,
130.0,2.0,3,-92.14493780268822,-106.959931,1,-14.814993197311779
131.0,2.0,3,-78.56501657573972,,0,
132.0,2.0,1,-67.20642550347839,,0,
133.0,2.0,1,-60.35293407342397,,0,
134.0,2.0,1,-60.4514584679855,-111.579532,1,-51.1280735320145
